date,callsign,flight_number,icao_address,ac_type_icao,aircraft_role,tail_number,airline_icao,airline_iata,airline_name,departure_airport_icao,arrival_airport_icao,departure_airport_iata,arrival_airport_iata,departure_scheduled_time,arrival_scheduled_time
2022-11-01,JJA2955,7C2955,71C087,B738,PAX,HL8087,JJA,7C,Jeju Air,RKPK,VVDN,PUS,DAD,2022-11-01 00:35:00.000000 UTC,2022-11-01 05:30:00.000000 UTC
2022-11-01,JJA514,7C514,71C234,B738,PAX,HL8234,JJA,7C,Jeju Air,RKPC,RKPK,CJU,PUS,2022-11-01 10:00:00.000000 UTC,2022-11-01 11:00:00.000000 UTC
2022-11-01,JNA432,LJ432,71C244,B738,PAX,HL8244,JNA,LJ,JIN AIR,RKPC,RKNW,CJU,WJU,2022-11-01 00:30:00.000000 UTC,2022-11-01 01:45:00.000000 UTC
2022-11-01,JJA151,7C151,71C302,B738,PAX,HL8302,JJA,7C,Jeju Air,RKSS,RKPC,GMP,CJU,2022-11-01 21:45:00.000000 UTC,2022-11-01 22:55:00.000000 UTC
2022-11-01,JJA3102,7C3102,71C304,B738,PAX,HL8304,JJA,7C,Jeju Air,RKSI,PGUM,ICN,GUM,2022-11-01 01:05:00.000000 UTC,2022-11-01 05:25:00.000000 UTC
2022-11-01,AAR542,OZ542,71C361,A359,PAX,HL8361,AAR,OZ,Asiana Airlines,EDDF,RKSI,FRA,ICN,2022-11-01 16:35:00.000000 UTC,2022-11-02 04:15:00.000000 UTC
2022-11-01,AAR112,OZ112,71C398,A21N,PAX,HL8398,AAR,OZ,Asiana Airlines,RKSI,RJBB,ICN,KIX,2022-10-31 23:45:00.000000 UTC,2022-11-01 01:30:00.000000 UTC
2022-11-01,IRM113,W5113,7335A1,A343,PAX,EP-MMA,IRM,W5,Mahan Air,LTFM,OIIE,IST,IKA,2022-11-01 08:00:00.000000 UTC,2022-11-01 11:00:00.000000 UTC
2022-11-01,ELY006,LY6,7380C2,B789,PAX,4X-EDC,ELY,LY,El Al Israel Airlines,KLAX,LLBG,LAX,TLV,2022-10-31 22:00:00.000000 UTC,2022-11-01 12:00:00.000000 UTC
2022-11-01,MAS2607,MH2607,75021F,B738,PAX,9M-MXU,MAS,MH,Malaysia Airlines,WBKK,WMKK,BKI,KUL,2022-11-01 08:05:00.000000 UTC,2022-11-01 10:45:00.000000 UTC
2022-11-01,MAS751,MH751,75025C,A333,PAX,9M-MTI,MAS,MH,Malaysia Airlines,VVTS,WMKK,SGN,KUL,2022-11-01 04:00:00.000000 UTC,2022-11-01 06:10:00.000000 UTC
2022-11-01,MAS2521,MH2521,750319,B738,PAX,9M-MLS,MAS,MH,Malaysia Airlines,WBGG,WMKK,KCH,KUL,2022-11-01 07:20:00.000000 UTC,2022-11-01 09:10:00.000000 UTC
2022-11-01,MXD540,OD540,75041E,B38M,PAX,9M-LRC,MXD,OD,Batik Air Malaysia,WMKK,VTSP,KUL,HKT,2022-11-01 04:00:00.000000 UTC,2022-11-01 05:30:00.000000 UTC
2022-11-01,AXM6273,AK6273,7504B1,A20N,PAX,9M-RAR,AXM,AK,AirAsia,WBKW,WBKK,TWU,BKI,2022-11-01 13:45:00.000000 UTC,2022-11-01 14:35:00.000000 UTC
2022-11-01,GAP2365,2P2365,7580B3,A320,PAX,RP-C8615,GAP,2P,PAL Express,RPVM,RPMD,CEB,DVO,2022-11-01 10:10:00.000000 UTC,2022-11-01 11:20:00.000000 UTC
2022-11-01,GAP2939,2P2939,75824E,A320,PAX,RP-C8397,GAP,2P,PAL Express,RPME,RPLL,BXU,MNL,2022-11-01 07:40:00.000000 UTC,2022-11-01 09:10:00.000000 UTC
2022-11-01,CEB773,5J773,7582B3,A320,PAX,RP-C3272,CEB,5J,Cebu Pacific Air,RPLL,RPMP,MNL,PAG,2022-11-01 05:25:00.000000 UTC,2022-11-01 07:15:00.000000 UTC
2022-11-01,PAL1782,PR1782,758304,A320,PAX,RP-C9903,PAL,PR,Philippine Airlines,RPVP,RPLL,PPS,MNL,2022-11-01 23:20:00.000000 UTC,2022-11-02 00:40:00.000000 UTC
2022-11-01,CEB628,5J628,758322,A320,PAX,RP-C3276,CEB,5J,Cebu Pacific Air,RPVD,RPLL,DGT,MNL,2022-11-01 23:35:00.000000 UTC,2022-11-02 01:05:00.000000 UTC
2022-11-01,CEB206,5J206,7583A1,A320,PAX,RP-C4100,CEB,5J,Cebu Pacific Air,RPMY,RPVM,CGY,CEB,2022-11-01 05:35:00.000000 UTC,2022-11-01 06:25:00.000000 UTC
2022-11-01,PAL1134,PR1134,7583A8,A321,PAX,RP-C9919,PAL,PR,Philippine Airlines,RPVB,RPLL,BCD,MNL,2022-11-01 06:15:00.000000 UTC,2022-11-01 07:30:00.000000 UTC
2022-11-01,PAL113,PR113,7583EC,B77W,PAX,RP-C7779,PAL,PR,Philippine Airlines,KLAX,RPLL,LAX,MNL,2022-10-31 19:15:00.000000 UTC,2022-11-01 10:55:00.000000 UTC
2022-11-01,PAL466,PR466,7583ED,A321,PAX,RP-C9926,PAL,PR,Philippine Airlines,RPLL,RKSI,MNL,ICN,2022-11-01 17:00:00.000000 UTC,2022-11-01 21:00:00.000000 UTC
2022-11-01,SRQ6738,DG6738,758543,AT76,PAX,RP-C7288,SRQ,DG,Cebgo,RPMD,RPMY,DVO,CGY,2022-11-01 11:30:00.000000 UTC,2022-11-01 12:35:00.000000 UTC
2022-11-01,PAL110,PR110,7585DD,A21N,PAX,RP-C9938,PAL,PR,Philippine Airlines,RPLL,PGUM,MNL,GUM,2022-11-01 14:05:00.000000 UTC,2022-11-01 17:55:00.000000 UTC
2022-11-01,CEB115,5J115,7586B0,A21N,PAX,RP-C4126,CEB,5J,Cebu Pacific Air,VHHH,RPLL,HKG,MNL,2022-11-01 14:05:00.000000 UTC,2022-11-01 16:20:00.000000 UTC
2022-11-01,PIA179,PK179,7609B8,A320,PAX,AP-BMX,PIA,PK,Pakistan International Airlines,OPST,OMDB,SKT,DXB,2022-11-01 19:15:00.000000 UTC,2022-11-01 23:00:00.000000 UTC
2022-11-01,TGW17,TR17,76BD42,B789,PAX,9V-OJB,TGW,TR,Scoot,YPPH,WSSS,PER,SIN,2022-11-01 13:15:00.000000 UTC,2022-11-01 18:20:00.000000 UTC
2022-11-01,SIA7969,SQ7969,76CCCF,B744,CAR,9V-SFO,SIA,SQ,Singapore Airlines,VABB,WSSS,BOM,SIN,2022-11-01 22:35:00.000000 UTC,2022-11-02 03:55:00.000000 UTC
2022-11-01,SIA242,SQ242,76CD02,A359,PAX,9V-SHB,SIA,SQ,Singapore Airlines,YSSY,WSSS,SYD,SIN,2022-11-01 08:10:00.000000 UTC,2022-11-01 16:20:00.000000 UTC
2022-11-01,SIA27,SQ27,76CD44,A359,PAX,9V-SJD,SIA,SQ,Singapore Airlines,KSEA,WSSS,SEA,SIN,2022-11-01 16:45:00.000000 UTC,2022-11-02 09:40:00.000000 UTC
2022-11-01,TGW540,TR540,76D255,A320,PAX,9V-TRU,TGW,TR,Scoot,WSSS,VOCB,SIN,CJB,2022-11-01 10:20:00.000000 UTC,2022-11-01 15:15:00.000000 UTC
2022-11-01,ALK 165.00,UL165,770451,A321,PAX,4R-ABQ,ALK,UL,SriLankan Airlines,VCBI,VOCI,CMB,COK,2022-11-01 02:35:00.000000 UTC,2022-11-01 03:45:00.000000 UTC
2022-11-01,CES5801,MU5801,780457,B738,PAX,B-1308,CES,MU,China Eastern Airlines,ZPPP,ZSSS,KMG,SHA,2022-11-01 00:00:00.000000 UTC,2022-11-01 02:55:00.000000 UTC
2022-11-01,CES5109,MU5109,7804B4,A321,PAX,B-6367,CES,MU,China Eastern Airlines,ZSSS,ZBAA,SHA,PEK,2022-11-01 04:00:00.000000 UTC,2022-11-01 06:20:00.000000 UTC
2022-11-01,CSN3625,CZ3625,7804C5,A321,PAX,B-6379,CSN,CZ,China Southern Airlines,ZGSZ,ZSSS,SZX,SHA,2022-10-31 23:30:00.000000 UTC,2022-11-01 01:40:00.000000 UTC
2022-11-01,CUA5752,KN5752,7805BD,B737,PAX,B-5262,CUA,KN,China United Airlines,ZSWZ,ZGFS,WNZ,FUO,2022-11-01 00:05:00.000000 UTC,2022-11-01 02:15:00.000000 UTC
2022-11-01,CSC3603,3U3603,7806A9,A321,PAX,B-6718,CSC,3U,Sichuan Airlines,ZGNN,ZSCG,NNG,CZX,2022-10-31 23:45:00.000000 UTC,2022-11-01 02:35:00.000000 UTC
2022-11-01,GCR6576,GS6576,7807B6,E190,PAX,B-3181,GCR,GS,Tianjin Airlines,ZLXY,ZGCJ,XIY,HJJ,2022-11-01 09:55:00.000000 UTC,2022-11-01 12:15:00.000000 UTC
2022-11-01,CXA8090,MF8090,7808D1,B738,PAX,B-5655,CXA,MF,Xiamen Airlines,ZYTL,ZSSH,DLC,HIA,2022-11-01 01:25:00.000000 UTC,2022-11-01 03:00:00.000000 UTC
2022-11-01,CQH8859,9C8859,780927,A320,PAX,B-6931,CQH,9C,Spring Airlines,ZSPD,ZYHB,PVG,HRB,2022-10-31 23:30:00.000000 UTC,2022-11-01 02:25:00.000000 UTC
2022-11-01,CHH7345,HU7345,780980,B738,PAX,B-5709,CHH,HU,Hainan Airlines,ZJSY,ZGNN,SYX,NNG,2022-11-01 09:35:00.000000 UTC,2022-11-01 11:00:00.000000 UTC
2022-11-01,CRK779,HX779,780AA7,A320,PAX,B-LPQ,CRK,HX,Hong Kong Airlines,VHHH,VTBS,HKG,BKK,2022-11-01 15:00:00.000000 UTC,2022-11-01 17:35:00.000000 UTC
2022-11-01,CES2808,MU2808,780C26,A319,PAX,B-6457,CES,MU,China Eastern Airlines,ZGGG,ZSNJ,CAN,NKG,2022-11-01 10:05:00.000000 UTC,2022-11-01 12:30:00.000000 UTC
2022-11-01,CSN3798,CZ3798,780D3F,A321,PAX,B-1616,CSN,CZ,China Southern Airlines,ZSHC,ZGSZ,HGH,SZX,2022-11-01 06:55:00.000000 UTC,2022-11-01 09:20:00.000000 UTC
2022-11-01,CXA8541,MF8541,7.8E+51,B738,PAX,B-6489,CXA,MF,Xiamen Airlines,ZSFZ,ZSSS,FOC,SHA,2022-11-01 03:30:00.000000 UTC,2022-11-01 05:05:00.000000 UTC
2022-11-01,CES6338,MU6338,780F40,A321,PAX,B-8396,CES,MU,China Eastern Airlines,ZYHB,ZSSS,HRB,SHA,2022-11-01 11:35:00.000000 UTC,2022-11-01 14:30:00.000000 UTC
2022-11-01,CXA8043,MF8043,781208,B738,PAX,B-1300,CXA,MF,Xiamen Airlines,ZSHC,ZYCC,HGH,CGQ,2022-11-01 01:35:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-11-01,CSZ9316,ZH9316,781225,A333,PAX,B-8865,CSZ,ZH,Shenzhen Airlines,ZJHK,ZGSZ,HAK,SZX,2022-11-01 15:15:00.000000 UTC,2022-11-01 16:35:00.000000 UTC
2022-11-01,CBJ5172,JD5172,78137A,A20N,PAX,B-1245,CBJ,JD,Beijing Capital Airlines,ZUTF,ZSHC,TFU,HGH,2022-11-01 05:25:00.000000 UTC,2022-11-01 08:05:00.000000 UTC
2022-11-01,OKA2787,BK2787,7813DF,B739,PAX,B-1291,OKA,BK,OKair,ZGGG,ZBTJ,CAN,TSN,2022-10-31 22:55:00.000000 UTC,2022-11-01 01:45:00.000000 UTC
2022-11-01,CES275,MU275,781652,B789,PAX,B-209N,CES,MU,China Eastern Airlines,ZPPP,RJAA,KMG,NRT,2022-11-01 00:05:00.000000 UTC,2022-11-01 05:10:00.000000 UTC
2022-11-01,CQH8723,9C8723,781842,A20N,PAX,B-30CN,CQH,9C,Spring Airlines,ZSPD,ZHSY,PVG,WDS,2022-11-01 09:25:00.000000 UTC,2022-11-01 11:55:00.000000 UTC
2022-11-01,GCR6456,GS6456,781A78,A20N,PAX,B-320X,GCR,GS,Tianjin Airlines,ZJHK,ZUGY,HAK,KWE,2022-11-01 14:10:00.000000 UTC,2022-11-01 16:05:00.000000 UTC
2022-11-01,CPA925,CX925,789213,A35K,PAX,B-LXA,CPA,CX,Cathay Pacific Airways,VHHH,RPVM,HKG,CEB,2022-11-01 08:05:00.000000 UTC,2022-11-01 10:55:00.000000 UTC
2022-11-01,CPA797,CX797,789233,A359,PAX,B-LQA,CPA,CX,Cathay Pacific Airways,VHHH,WIII,HKG,CGK,2022-11-01 11:05:00.000000 UTC,2022-11-01 15:55:00.000000 UTC
2022-11-01,CXA8154,MF8154,7BB13A,B737,PAX,B-5219,CXA,MF,Xiamen Airlines,ZBYN,ZSAM,TYN,XMN,2022-11-01 12:05:00.000000 UTC,2022-11-01 14:50:00.000000 UTC
2022-11-01,UTY9811,QQ9811,7C5351,F70,PAX,VH-QQR,UTY,QQ,Alliance Airlines,YGLA,YBBN,GLT,BNE,2022-11-01 08:20:00.000000 UTC,2022-11-01 09:20:00.000000 UTC
2022-11-01,JST563,JQ563,7C6B41,A320,PAX,VH-VGZ,JST,JQ,Jetstar Airways,YBBN,YMML,BNE,MEL,2022-11-01 21:20:00.000000 UTC,2022-11-01 23:45:00.000000 UTC
2022-11-01,VOZ1380,VA1380,7C6D37,B738,PAX,VH-VUX,VOZ,VA,Virgin Australia,YMML,YMLT,MEL,LST,2022-11-01 09:10:00.000000 UTC,2022-11-01 10:15:00.000000 UTC
2022-11-01,QFA1092,QF1092,7C6D9D,B738,PAX,VH-VXR,QFA,QF,Qantas,YPPH,YNWN,PER,ZNE,2022-11-01 08:30:00.000000 UTC,2022-11-01 10:15:00.000000 UTC
2022-11-01,QFA508,QF508,7C6D9E,B738,PAX,VH-VXS,QFA,QF,Qantas,YSSY,YBBN,SYD,BNE,2022-11-01 21:05:00.000000 UTC,2022-11-01 22:35:00.000000 UTC
2022-11-01,QFA1206,QF1206,7C6DD6,B738,PAX,VH-VZC,QFA,QF,Qantas,YPPH,YPPD,PER,PHE,2022-11-01 22:50:00.000000 UTC,2022-11-02 00:55:00.000000 UTC
2022-11-01,JST602,JQ602,7C7651,A320,PAX,VH-XNN,JST,JQ,Jetstar Airways,YMAV,YSSY,AVV,SYD,2022-11-01 19:00:00.000000 UTC,2022-11-01 20:25:00.000000 UTC
2022-11-01,VOZ730,VA730,7C7AA1,B738,PAX,VH-YIB,VOZ,VA,Virgin Australia,YBCG,YMML,OOL,MEL,2022-10-31 22:25:00.000000 UTC,2022-11-01 00:45:00.000000 UTC
2022-11-01,VOZ234,VA234,7C7C9B,B738,PAX,VH-YWD,VOZ,VA,Virgin Australia,YPAD,YMML,ADL,MEL,2022-11-01 06:10:00.000000 UTC,2022-11-01 07:30:00.000000 UTC
2022-11-01,RXA4512,ZL4512,7C80AD,SF34,PAX,VH-ZPB,RXA,ZL,Regional Express,YPAD,YWHA,ADL,WYA,2022-11-01 20:10:00.000000 UTC,2022-11-01 21:00:00.000000 UTC
2022-11-01,AIC454,AI454,800373,A319,PAX,VT-SCF,AIC,AI,Air India,VIAR,VIDP,ATQ,DEL,2022-11-01 02:35:00.000000 UTC,2022-11-01 03:50:00.000000 UTC
2022-11-01,AIC540,AI540,80052D,A321,PAX,VT-PPQ,AIC,AI,Air India,VIDP,VOMM,DEL,MAA,2022-11-01 15:10:00.000000 UTC,2022-11-01 18:05:00.000000 UTC
2022-11-01,AIC805,AI805,800584,B77W,PAX,VT-ALU,AIC,AI,Air India,VIDP,VABB,DEL,BOM,2022-11-01 14:30:00.000000 UTC,2022-11-01 16:40:00.000000 UTC
2022-11-01,AIC625,AI625,800588,A320,PAX,VT-EDE,AIC,AI,Air India,VABB,VILK,BOM,LKO,2022-11-01 05:45:00.000000 UTC,2022-11-01 07:50:00.000000 UTC
2022-11-01,AIC626,AI626,800588,A320,PAX,VT-EDE,AIC,AI,Air India,VILK,VABB,LKO,BOM,2022-11-01 08:45:00.000000 UTC,2022-11-01 11:10:00.000000 UTC
2022-11-01,IGO2187,6E2187,8007DF,A320,PAX,VT-IFV,IGO,6E,IndiGo   ,VIDP,VOHS,DEL,HYD,2022-11-01 09:40:00.000000 UTC,2022-11-01 11:55:00.000000 UTC
2022-11-01,IGO221,6E+221,800C75,A20N,PAX,VT-IVF,IGO,6E,IndiGo   ,VOBL,VERC,BLR,IXR,2022-11-01 12:15:00.000000 UTC,2022-11-01 14:40:00.000000 UTC
2022-11-01,VTI977,UK977,800C8E,A20N,PAX,VT-TNH,VTI,UK,Vistara,VIDP,VABB,DEL,BOM,2022-11-01 13:30:00.000000 UTC,2022-11-01 15:45:00.000000 UTC
2022-11-01,IGO7181,6E7181,800CC2,AT76,PAX,VT-IYH,IGO,6E,IndiGo   ,VOBL,VOTK,BLR,TCR,2022-11-01 07:50:00.000000 UTC,2022-11-01 09:25:00.000000 UTC
2022-11-01,AIC342,AI342,800CC8,A20N,PAX,VT-EXO,AIC,AI,Air India,VABB,WSSS,BOM,SIN,2022-11-01 18:05:00.000000 UTC,2022-11-01 23:45:00.000000 UTC
2022-11-01,SEJ385,SG385,800D14,B38M,PAX,VT-MXE,SEJ,SG,SpiceJet,VABB,VEGK,BOM,GOP,2022-11-01 02:15:00.000000 UTC,2022-11-01 04:45:00.000000 UTC
2022-11-01,IAD792,I5792,800D3C,A320,PAX,VT-KUL,IAD,I5,AirAsia India,VIDP,VEGT,DEL,GAU,2022-11-01 06:50:00.000000 UTC,2022-11-01 09:25:00.000000 UTC
2022-11-01,IGO6223,6E6223,800D87,A20N,PAX,VT-IJB,IGO,6E,IndiGo   ,VOHS,VEPT,HYD,PAT,2022-11-01 10:20:00.000000 UTC,2022-11-01 12:25:00.000000 UTC
2022-11-01,IAD1782,I51782,800D8B,A320,PAX,VT-BKK,IAD,I5,AirAsia India,VOVZ,VOBL,VTZ,BLR,2022-11-01 11:35:00.000000 UTC,2022-11-01 13:05:00.000000 UTC
2022-11-01,IGO2116,6E2116,800D8C,A20N,PAX,VT-IJF,IGO,6E,IndiGo   ,VIDN,VIDP,DED,DEL,2022-11-01 10:00:00.000000 UTC,2022-11-01 10:45:00.000000 UTC
2022-11-01,VTI886,UK886,800DA0,A20N,PAX,VT-TNN,VTI,UK,Vistara,VOCI,VIDP,COK,DEL,2022-11-01 14:15:00.000000 UTC,2022-11-01 17:10:00.000000 UTC
2022-11-01,IGO2279,6E2279,801394,A21N,PAX,VT-IUF,IGO,6E,IndiGo   ,VABP,VIDP,BHO,DEL,2022-11-01 16:15:00.000000 UTC,2022-11-01 17:40:00.000000 UTC
2022-11-01,IGO063,6E+63,8013A5,A20N,PAX,VT-IJR,IGO,6E,IndiGo   ,VABB,OMDB,BOM,DXB,2022-11-01 03:00:00.000000 UTC,2022-11-01 06:25:00.000000 UTC
2022-11-01,IAD1983,I51983,8013CA,A320,PAX,VT-VNS,IAD,I5,AirAsia India,VOBL,VOHS,BLR,HYD,2022-11-01 10:10:00.000000 UTC,2022-11-01 11:20:00.000000 UTC
2022-11-01,GOW718,G8718,8.013E+11,A20N,PAX,VT-WJM,GOW,G8,Go Airlines,VAAH,VIDP,AMD,DEL,2022-11-01 14:00:00.000000 UTC,2022-11-01 15:45:00.000000 UTC
2022-11-01,IGO5021,6E5021,801427,A21N,PAX,VT-ILO,IGO,6E,IndiGo   ,VOBL,VIDP,BLR,DEL,2022-11-01 00:05:00.000000 UTC,2022-11-01 02:55:00.000000 UTC
2022-11-01,IGO2253,6E2253,80145B,A21N,PAX,VT-ILS,IGO,6E,IndiGo   ,VECC,VIDP,CCU,DEL,2022-11-01 22:55:00.000000 UTC,2022-11-02 01:30:00.000000 UTC
2022-11-01,IGO5984,6E5984,80145F,A21N,PAX,VT-IIG,IGO,6E,IndiGo   ,VAPO,VIAL,PNQ,IXD,2022-11-01 08:00:00.000000 UTC,2022-11-01 09:55:00.000000 UTC
2022-11-01,IGO7957,6E7957,80149F,AT76,PAX,VT-IRB,IGO,6E,IndiGo   ,VEKU,VEBI,IXS,SHL,2022-11-01 04:30:00.000000 UTC,2022-11-01 05:30:00.000000 UTC
2022-11-01,IGO6552,6E6552,8014B2,A20N,PAX,VT-IIP,IGO,6E,IndiGo   ,VILK,VICG,LKO,IXC,2022-11-01 08:00:00.000000 UTC,2022-11-01 09:25:00.000000 UTC
2022-11-01,IGO6505,6E6505,8014BC,A20N,PAX,VT-IIR,IGO,6E,IndiGo   ,VOHS,VOBL,HYD,BLR,2022-11-01 17:15:00.000000 UTC,2022-11-01 18:35:00.000000 UTC
2022-11-01,IGO089,6E+89,8014C0,A20N,PAX,VT-IIS,IGO,6E,IndiGo   ,OMDB,VOCL,DXB,CCJ,2022-11-01 23:20:00.000000 UTC,2022-11-02 03:00:00.000000 UTC
2022-11-01,IGO075,6E+75,8014DF,A21N,PAX,VT-IMR,IGO,6E,IndiGo   ,VOBL,VTBS,BLR,BKK,2022-11-01 01:00:00.000000 UTC,2022-11-01 05:05:00.000000 UTC
2022-11-01,FDA325,JH325,846658,E75L,PAX,JA13FJ,FDA,JH,Fuji Dream Airline,RJNA,RJFT,NKM,KMJ,2022-11-01 03:40:00.000000 UTC,2022-11-01 05:10:00.000000 UTC
2022-11-01,JAL3106,JL3106,8514D6,B738,PAX,JA322J,JAL,JL,Japan Airlines,RJCC,RJGG,CTS,NGO,2022-11-01 01:35:00.000000 UTC,2022-11-01 03:25:00.000000 UTC
2022-11-01,JAL691,JL691,851958,B738,PAX,JA339J,JAL,JL,Japan Airlines,RJTT,RJFM,HND,KMI,2022-11-01 02:35:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-11-01,JAL149,JL149,851BFE,B738,PAX,JA342J,JAL,JL,Japan Airlines,RJTT,RJSA,HND,AOJ,2022-11-01 09:40:00.000000 UTC,2022-11-01 11:00:00.000000 UTC
2022-11-01,JAL318,JL318,861EDE,B763,PAX,JA614J,JAL,JL,Japan Airlines,RJFF,RJTT,FUK,HND,2022-11-01 06:00:00.000000 UTC,2022-11-01 07:35:00.000000 UTC
2022-11-01,JAL912,JL912,862250,B763,PAX,JA623J,JAL,JL,Japan Airlines,ROAH,RJTT,OKA,HND,2022-11-01 05:50:00.000000 UTC,2022-11-01 08:10:00.000000 UTC
2022-11-01,ANA1725,NH1725,863188,B738,PAX,JA66AN,ANA,NH,All Nippon Airways,ROAH,ROMY,OKA,MMY,2022-11-01 05:05:00.000000 UTC,2022-11-01 06:00:00.000000 UTC
2022-11-01,SNJ79,NH2479,86CF4D,B738,PAX,JA807X,SNJ,LQ,Solaseed Air,RJTT,RJFK,HND,KOJ,2022-11-01 08:55:00.000000 UTC,2022-11-01 10:55:00.000000 UTC
2022-11-01,APJ531,MM531,86D295,A320,PAX,JA815P,APJ,MM,Peach Aviation,RJAA,ROIG,NRT,ISG,2022-10-31 22:00:00.000000 UTC,2022-11-01 01:55:00.000000 UTC
2022-11-01,JAL717,JL717,86D952,B788,PAX,JA832J,JAL,JL,Japan Airlines,RJAA,VTBS,NRT,BKK,2022-11-01 09:00:00.000000 UTC,2022-11-01 16:25:00.000000 UTC
2022-11-01,ANA107,NH107,873334,B789,PAX,JA933A,ANA,NH,All Nippon Airways,KSFO,RJTT,SFO,HND,2022-11-01 08:20:00.000000 UTC,2022-11-01 19:40:00.000000 UTC
2022-11-01,AIQ3201,FD3201,880856,A320,PAX,HS-BBV,AIQ,FD,Thai AirAsia,VTBD,VTCT,DMK,CEI,2022-11-01 05:05:00.000000 UTC,2022-11-01 06:40:00.000000 UTC
2022-11-01,TLM810,SL810,8832B6,B738,PAX,HS-LUV,TLM,SL,Thai Lion Air,VTBD,VTSG,DMK,KBV,2022-11-01 12:10:00.000000 UTC,2022-11-01 13:35:00.000000 UTC
2022-11-01,THA466,TG466,885106,A359,PAX,HS-THF,THA,TG,Thai Airways,YMML,VTBS,MEL,BKK,2022-11-01 22:30:00.000000 UTC,2022-11-02 07:40:00.000000 UTC
2022-11-01,THA330,TG330,885221,B788,PAX,HS-TQA,THA,TG,Thai Airways,VOHS,VTBS,HYD,BKK,2022-10-31 20:00:00.000000 UTC,2022-10-31 23:30:00.000000 UTC
2022-11-01,THA621,TG621,885222,B788,PAX,HS-TQB,THA,TG,Thai Airways,RPLL,VTBS,MNL,BKK,2022-11-01 05:10:00.000000 UTC,2022-11-01 08:45:00.000000 UTC
2022-11-01,HVN177,VN177,88804D,A321,PAX,VN-A352,HVN,VN,Vietnam Airlines,VVNB,VVDN,HAN,DAD,2022-11-01 11:40:00.000000 UTC,2022-11-01 13:10:00.000000 UTC
2022-11-01,HVN661,VN661,888090,A321,PAX,VN-A331,HVN,VN,Vietnam Airlines,VVNB,WSSS,HAN,SIN,2022-11-01 01:10:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-11-01,HVN340,VN340,88809A,A321,PAX,VN-A336,HVN,VN,Vietnam Airlines,VVTS,RJGG,SGN,NGO,2022-11-01 17:05:00.000000 UTC,2022-11-01 22:35:00.000000 UTC
2022-11-01,PIC6014,BL6014,888147,A320,PAX,VN-A571,PIC,BL,Jetstar Pacific Airlines,VVTS,VVNB,SGN,HAN,2022-11-01 01:45:00.000000 UTC,2022-11-01 03:50:00.000000 UTC
2022-11-01,VJC256,VJ256,888155,A321,PAX,VN-A647,VJC,VJ,VietJet Air,VVTS,VVTX,SGN,THD,2022-11-01 11:35:00.000000 UTC,2022-11-01 13:35:00.000000 UTC
2022-11-01,BAV2012,QH2012,88818F,A21N,PAX,VN-A589,BAV,QH,Bamboo Airways,VVPC,VVCI,UIH,HPH,2022-11-01 05:55:00.000000 UTC,2022-11-01 07:25:00.000000 UTC
2022-11-01,VJC729,VJ729,8881A7,A321,PAX,VN-A522,VJC,VJ,VietJet Air,VVDN,VVDL,DAD,DLI,2022-11-01 02:10:00.000000 UTC,2022-11-01 03:15:00.000000 UTC
2022-11-01,UAE504,EK504,89616A,B77L,PAX,A6-EWJ,UAE,EK,Emirates,OMDB,VABB,DXB,BOM,2022-10-31 23:55:00.000000 UTC,2022-11-01 02:55:00.000000 UTC
2022-11-01,ETD25G,EY463,896326,B77W,PAX,A6-ETI,ETD,EY,Etihad Airways,YMML,OMAA,MEL,AUH,2022-11-01 03:55:00.000000 UTC,2022-11-01 18:20:00.000000 UTC
2022-11-01,ABY455,G9455,896366,A320,PAX,A6-ANO,ABY,G9,Air Arabia,VOCL,OMSJ,CCJ,SHJ,2022-10-31 22:05:00.000000 UTC,2022-11-01 02:00:00.000000 UTC
2022-11-01,ABY471,G9471,89638D,A320,PAX,A6-ANT,ABY,G9,Air Arabia,OMSJ,VOMM,SHJ,MAA,2022-11-01 17:40:00.000000 UTC,2022-11-01 21:30:00.000000 UTC
2022-11-01,ETD345,EY345,8963AB,A321,PAX,A6-AEC,ETD,EY,Etihad Airways,OMAA,OEMA,AUH,MED,2022-10-31 22:45:00.000000 UTC,2022-11-01 01:40:00.000000 UTC
2022-11-01,UAE336,EK336,8963D4,B77W,PAX,A6-EPE,UAE,EK,Emirates,OMDB,RPLL,DXB,MNL,2022-11-01 13:55:00.000000 UTC,2022-11-01 22:20:00.000000 UTC
2022-11-01,UAE46,EK46,8964A1,B77W,PAX,A6-EQI,UAE,EK,Emirates,EDDF,OMDB,FRA,DXB,2022-11-01 13:30:00.000000 UTC,2022-11-01 19:45:00.000000 UTC
2022-11-01,ABY536,G9536,8964C6,A320,PAX,A6-AOR,ABY,G9,Air Arabia,OMSJ,VNKT,SHJ,KTM,2022-10-31 23:40:00.000000 UTC,2022-11-01 03:35:00.000000 UTC
2022-11-01,FDB870,FZ870,8964D0,B38M,PAX,A6-FMA,FDB,FZ,flydubai,OEDF,OMDB,DMM,DXB,2022-11-01 09:20:00.000000 UTC,2022-11-01 10:40:00.000000 UTC
